state,prob,load
c,7.29097749386752e-05,48.75
c,0.03132400368480297,48.75
c,0.022200691955838202,48.75
c,0.011407046551509703,48.75
c,0.004375181839971976,48.75
c,0.0012279087452682427,48.75
c,0.00023150415106591715,48.75
c,2.2571654728867352e-05,48.75
c,0.023931505169673142,48.75
c,0.011759189702959659,48.75
c,0.004026365902501871,48.75
c,0.0009649394984599588,48.75
c,0.00015008820992294322,48.75
c,1.1706880373975326e-05,48.75
c,0.015711726044185845,48.75
c,0.005078974895092148,48.75
c,0.0010830569469698643,48.75
c,0.0001444170325285571,48.75
c,9.387107114337823e-06,48.75
c,0.008643229659371313,48.75
c,0.0017008510526972942,48.75
c,0.000200103639028313,48.75
c,1.1148631317285662e-05,48.75
c,0.003703522214543781,48.75
c,0.00039000531106507877,48.75
c,1.9012758914440514e-05,48.75
c,0.000983069826902369,48.75
c,4.259969249911788e-05,48.75
t,0.016888947630968397,50.0
t,0.01447624082654432,50.0
t,0.012190518590774172,50.0
t,0.010039250604166938,50.0
t,0.008031400483333548,50.0
t,0.00617800037179507,50.0
t,0.004493091179487346,50.0
t,0.002995394119658195,50.0
t,0.0017116537826619461,50.0
t,0.0006846615130647188,50.0
t,0.013920438026966783,50.0
c,0.032403532617974955,50.0
c,0.0510778826128067,50.0
c,0.06483650603576828,50.0
c,0.07019124347418232,50.0
c,0.06639431849179035,50.0
c,0.055179435467090365,50.0
c,0.039710690833680874,50.0
c,0.023443812039262903,50.0
c,0.0093775248157054,50.0
c,0.032017007462023295,50.0
c,0.042990630049207314,50.0
c,0.04520232477557263,50.0
c,0.03871302460287675,50.0
c,0.027483057968351442,50.0
c,0.01612137056514514,50.0
c,0.007581924220367169,50.0
c,0.0026319604700587237,50.0
c,0.0005263920940117616,50.0
c,0.034406679199646746,50.0
c,0.03463353345257344,50.0
c,0.026172154958246267,50.0
c,0.01545550631671095,50.0
c,0.00717098649343733,50.0
c,0.00253849768636733,50.0
c,0.0006279143796179033,50.0
c,8.37219172824949e-05,50.0
c,0.031170745679503956,50.0
c,0.0226705947212215,50.0
c,0.011935073626263826,50.0
c,0.004687754785094383,50.0
c,0.001347333291424821,50.0
c,0.00026027685401774914,50.0
c,2.6027685401750628e-05,50.0
c,0.02425402567826188,50.0
c,0.012242755739303939,50.0
c,0.0042990445729269005,50.0
c,0.001056041416093896,50.0
c,0.00016837881134518923,50.0
c,1.347030490759897e-05,50.0
c,0.016200976814041222,50.0
c,0.005382356087146982,50.0
c,0.0011776111948767608,50.0
c,0.00016103112097193978,50.0
c,1.0735408064767304e-05,50.0
c,0.009064985305733665,50.0
c,0.001833057274998967,50.0
c,0.00022127554579798314,50.0
c,1.2644316902710694e-05,50.0
c,0.003953349319209681,50.0
c,0.0004274830472640323,50.0
c,2.1374152363258514e-05,50.0
c,0.0010704453541244552,50.0
c,4.7575349072216666e-05,50.0
t,0.015488800907675883,51.25
t,0.013353662464795307,51.25
t,0.011317832786699886,51.25
t,0.009387913323071873,51.25
t,0.007571890745821883,51.25
t,0.0058796878897481464,51.25
t,0.004324075398738494,51.25
t,0.002922314692553954,51.25
t,0.0016995021616272622,51.25
t,0.0006967958862670633,51.25
t,0.01301966412672401,51.25
c,0.030780348757804703,51.25
c,0.04928542708167321,51.25
c,0.0635397917276805,51.25
c,0.06985335875293144,51.25
c,0.06710104835275538,51.25
c,0.05665543835731619,51.25
c,0.0414664741151588,51.25
c,0.02495601523758768,51.25
c,0.010231966247410969,51.25
c,0.030531112377167817,51.25
c,0.04184866602789639,51.25
c,0.04488752944023802,51.25
c,0.039199251826686154,51.25
c,0.028372428273173357,51.25
c,0.016973691103882676,51.25
c,0.008147954119147966,51.25
c,0.0028913968550450145,51.25
c,0.0005927363552841783,51.25
c,0.03353367116102442,51.25
c,0.034553651652914935,51.25
c,0.02669756993446641,51.25
c,0.016111215825031142,51.25
c,0.007639057556548073,51.25
c,0.0027647466325122685,51.25
c,0.0006998635194071642,51.25
c,9.564801431896641e-05,51.25
c,0.030978736166115097,51.25
c,0.023105325448193867,51.25
c,0.012455186275721161,51.25
c,0.005006505765622083,51.25
c,0.001472704877786734,51.25
c,0.0002913228354107164,51.25
c,2.986059062960733e-05,51.25
c,0.024539477226870082,51.25
c,0.012715905598585889,51.25
c,0.0045762666852539255,51.25
c,0.0011515039324041382,51.25
c,0.00018808708384348075,51.25
c,1.542314087519571e-05,51.25
c,0.016670429701155138,51.25
c,0.00568794747658774,51.25
c,0.0012760093779084682,51.25
c,0.00017882414395498786,51.25
c,1.221964983691079e-05,51.25
c,0.009483224165824318,51.25
c,0.001969193649405022,51.25
c,0.00024374408016184824,51.25
c,1.427643898092943e-05,51.25
c,0.0042072682596276945,51.25
c,0.0004668410767979386,51.25
c,2.392560518590936e-05,51.25
c,0.0011613987389668332,51.25
c,5.2908164775142263e-05,51.25
t,0.014214654170023492,52.5
t,0.012323713936396528,52.5
t,0.010509563153881279,52.5
t,0.008777873770571262,52.5
t,0.007135561903819285,52.5
t,0.005591298506724062,52.5
t,0.004156363491724031,52.5
t,0.0028462054345501746,52.5
t,0.0016836708204381774,52.5
t,0.0007071417445839116,52.5
t,0.012178147281057733,52.5
c,0.02922953154523455,52.5
c,0.04752349309719149,52.5
c,0.06220365275559786,52.5
c,0.06941860668291137,52.5
c,0.06769387054394771,52.5
c,0.05804385084138467,52.5
c,0.043186456673910745,52.5
c,0.026482723614263147,52.5
c,0.011122743917990549,52.5
c,0.02910577200172803,52.5
c,0.04070368040741221,52.5
c,0.04451566840547322,52.5
c,0.039618893996980806,52.5
c,0.029222237886459133,52.5
c,0.017820249511833065,52.5
c,0.008726700193848483,52.5
c,0.003163914109925521,52.5
c,0.000664421963084378,52.5
c,0.03265796055939657,52.5
c,0.034426929095603354,52.5
c,0.027180666931648906,52.5
c,0.016752660335276316,52.5
c,0.008112719342836638,52.5
c,0.0030002179197748417,52.5
c,0.0007767713885400166,52.5
c,0.00010874799439565194,52.5
c,0.030751689799161604,52.5
c,0.023505561140776163,52.5
c,0.012966385007622282,52.5
c,0.00533076245315761,52.5
c,0.0016039287593050105,52.5
c,0.0003247026099902489,52.5
c,3.409377404899397e-05,52.5
c,0.024789369780760667,52.5
c,0.013177932932969516,52.5
c,0.004857477689532867,52.5
c,0.001251256738160714,52.5
c,0.00020925090081146906,52.5
c,1.7577075668118863e-05,52.5
c,0.01711989273212149,52.5
c,0.005995152575439845,52.5
c,0.0013781471681811874,52.5
c,0.0001978195770078392,52.5
c,1.3847370390514258e-05,52.5
c,0.009897223121369134,52.5
c,0.0021090554153898634,52.5
c,0.0002675191979007348,52.5
c,1.6051151874021605e-05,52.5
c,0.004464800109256012,52.5
c,0.0005080616654663944,52.5
c,2.667323743699157e-05,52.5
c,0.0012558265034579644,52.5
c,5.860523682802918e-05,52.5
t,0.013054460747788203,53.75
t,0.011378550246382903,53.75
t,0.009761150336049159,53.75
t,0.008207000701538472,53.75
t,0.006721924384117188,53.75
t,0.005313285818328028,53.75
t,0.003990764894115487,53.75
t,0.0027677885555962567,53.75
t,0.0016645441663026526,53.75
t,0.0007157539915099848,53.75
t,0.011392328107364357,53.75
c,0.027749884740192517,53.75
c,0.04579673051383161,53.75
c,0.06083731821057556,53.75
c,0.06889647489716441,53.75
c,0.06817854935486999,53.75
c,0.05934538495878922,53.75
c,0.04486781594724807,53.75
c,0.028020642513019174,53.75
c,0.012048876280598367,53.75
c,0.027740318941432234,53.75
c,0.03956058923547743,53.75
c,0.04409264292710116,53.75
c,0.039974720173613615,53.75
c,0.03003180747139163,53.75
c,0.01865911660817138,53.75
c,0.009316913332625614,53.75
c,0.003449295532521715,53.75
c,0.0007415985394920166,53.75
c,0.03178315139717029,53.75
c,0.03425728497040499,53.75
c,0.027622310335778687,53.75
c,0.017378689989525273,53.75
c,0.008590891806769151,53.75
c,0.0032445949300300616,53.75
c,0.000858703902256043,53.75
c,0.00012308089265666757,53.75
c,0.030493105246219752,53.75
c,0.023872091107344357,53.75
c,0.013467775751403871,53.75
c,0.005659862382158876,53.75
c,0.001740894767263924,53.75
c,0.0003604714997959939,53.75
c,3.8750686228097506e-05,53.75
c,0.025005246647768892,53.75
c,0.01362822975498416,53.75
c,0.005142136283447889,53.75
c,0.0013552195418411687,53.75
c,0.00023190521918362017,53.75
c,1.9943848849782696e-05,53.75
c,0.017549279726391573,53.75
c,0.006303403943465069,53.75
c,0.0014839136740523971,53.75
c,0.00021803845159022728,53.75
c,1.56260890306556e-05,53.75
c,0.010306327090691209,53.75
c,0.0022524362312095064,53.75
c,0.00029260810241850226,53.75
c,1.7974497719966398e-05,53.75
c,0.004725480884873248,53.75
c,0.0005511233537893283,53.75
c,2.9622880266179374e-05,53.75
c,0.0013536193289616916,53.75
c,6.467292349483095e-05,53.75
t,0.011997366442039033,55.0
t,0.010510967059839445,55.0
t,0.009068285306528137,55.0
t,0.007673164490139146,55.0
t,0.006330360704364872,55.0
t,0.005045939691884979,55.0
t,0.0038279542490162154,55.0
t,0.002687712557820063,55.0
t,0.0016424910075566925,55.0
t,0.0007226960433249397,55.0
t,0.010658770421372542,55.0
c,0.026339833629262663,55.0
c,0.044108876825088426,55.0
c,0.059449043538136175,55.0
c,0.06829590720290524,55.0
c,0.06856088085099042,55.0
c,0.06056114718451478,55.0
c,0.04650813495064351,55.0
c,0.02956664321511754,55.0
c,0.013009323014651863,55.0
c,0.026433750645003848,55.0
c,0.03842365856781596,55.0
c,0.043624001535678254,55.0
c,0.040269588928771666,55.0
c,0.030800714054308516,55.0
c,0.01948851765117111,55.0
c,0.009917355585165722,55.0
c,0.003747289711825006,55.0
c,0.0008244037366014756,55.0
c,0.030912380476268105,55.0
c,0.03404846108469714,55.0
c,0.0280234995788914,55.0
c,0.017988303148883656,55.0
c,0.009072529733634024,55.0
c,0.003497540622101605,55.0
c,0.0009457135952437527,55.0
c,0.00013870466063572502,55.0
c,0.03020626631685874,55.0
c,0.02420579716269653,55.0
c,0.013958565136658642,55.0
c,0.005993155978781278,55.0
c,0.0018834787268158246,55.0
c,0.0003986795913392925,55.0
c,4.385475504728627e-05,55.0
c,0.025188668087334345,55.0
c,0.014066279866442342,55.0
c,0.005429716285844349,55.0
c,0.0014633030333194262,55.0
c,0.0002560820589739832,55.0
c,2.253522118971993e-05,55.0
c,0.017958598280988683,55.0
c,0.0066121636841690555,55.0
c,0.0015931923935995629,55.0
c,0.00023949938976729895,55.0
c,1.756328858290232e-05,55.0
c,0.010709945889562998,55.0
c,0.002399129313368196,55.0
c,0.0003190153721230951,55.0
c,2.005239481913182e-05,55.0
c,0.00498886278658759,55.0
c,0.0005960013018898019,55.0
c,3.278007160396196e-05,55.0
c,0.0014546630358026353,55.0
c,7.11168595280906e-05,55.0
t,0.011033592028807708,56.25
t,0.009714358199276366,56.25
t,0.008426913136721644,56.25
t,0.007174263886668451,56.25
t,0.0059601576904630225,56.25
t,0.004789412429836319,56.25
t,0.003668486116470405,56.25
t,0.0026065559248604243,56.25
t,0.0016178622981891343,56.25
t,0.0007280380341850939,56.25
t,0.00997417775494705,56.25
c,0.024997511762448042,56.25
c,0.042462873250252754,56.25
c,0.058046182834161776,56.25
c,0.06762529968948724,56.25
c,0.06884663694869583,56.25
c,0.061692578782569826,56.25
c,0.0481053732636655,56.25
c,0.031117767036076216,56.25
c,0.014002995166234333,56.25
c,0.025184798831241507,56.25
c,0.03729656709986256,56.25
c,0.043114940821867904,56.25
c,0.04050641287405117,56.25
c,0.03152876516929835,56.25
c,0.020306829577500872,56.25
c,0.010526806815693335,56.25
c,0.004057613922247592,56.25
c,0.0009129631325056967,56.25
c,0.03004836235599272,56.25
c,0.03380401492394092,56.25
c,0.028385345166070705,56.25
c,0.018580638165224633,56.25
c,0.00955662622557285,56.25
c,0.00375870059329703,56.25
c,0.0010378399452949418,56.25
c,0.00015567599179422582,56.25
c,0.029894245442131238,56.25
c,0.02450763591127153,56.25
c,0.014438055456807708,56.25
c,0.006330009142354802,56.25
c,0.002031543845959381,56.25
c,0.0004393717273337393,56.25
c,4.942931932507694e-05,56.25
c,0.02534119741646581,56.25
c,0.014491652350338606,56.25
c,0.005719708169824728,56.25
c,0.0015754098178688176,56.25
c,0.0002818105006044194,56.25
c,2.5362945054382968e-05,56.25
c,0.018347938648474185,56.25
c,0.006920923632542412,56.25
c,0.0017058621079629466,56.25
c,0.0002622186493604177,56.25
c,1.9666398702045118e-05,56.25
c,0.011107550937008326,56.25
c,0.002548928447419026,56.25
c,0.0003467430915731623,56.25
c,2.2290627315450784e-05,56.25
c,0.005254515141936637,56.25
c,0.0006426676212061208,56.25
c,3.6150053692826645e-05,56.25
c,0.001558839492107873,56.25
c,7.794197460539443e-05,56.25
t,0.010154326367784346,57.5
t,0.008982673325347697,57.5
t,0.007833231714995136,57.5
t,0.0067082463091181896,57.5
t,0.0056105332767169055,57.5
t,0.00454374173818619,57.5
t,0.003512808738765895,57.5
t,0.002524831280988047,57.5
t,0.0015909895743212547,57.5
t,0.0007318552041872882,57.5
t,0.009335404056468922,57.5
c,0.02372083378081108,57.5
c,0.04086096899944264,57.5
c,0.05663525975815058,57.5
c,0.06689250471260777,57.5
c,0.06904151939513338,57.5
c,0.06274140192454868,57.5
c,0.04965783829893018,57.5
c,0.032671227162309274,57.5
c,0.015028764494662191,57.5
c,0.023991988425125052,57.5
c,0.036182464650207434,57.5
c,0.04257031043213159,57.5
c,0.04068812825622047,57.5
c,0.03221597430955499,57.5
c,0.02111257712159044,57.5
c,0.011144070446690147,57.5
c,0.004379957439034498,57.5
c,0.0010073902109778467,57.5
c,0.029193431180090747,57.5
c,0.033527316023207576,57.5
c,0.02870904716109267,57.5
c,0.019154964903021633,57.5
c,0.01004221545312806,57.5
c,0.004027705980464834,57.5
c,0.001135109758846873,57.5
c,0.00017405016302322884,57.5
c,0.02955990896822401,57.5
c,0.024778622973445838,57.5
c,0.01490563943243452,57.5
c,0.006669805415027839,57.5
c,0.0021849420657852232,57.5
c,0.00048258752952638415,57.5
c,5.5497565895536866e-05,57.5
c,0.02546438932717382,57.5
c,0.014903995196082136,57.5
c,0.0060116202892984555,57.5
c,0.00169143531543413,57.5
c,0.0003091166981849802,57.5
c,2.843873623302809e-05,57.5
c,0.01871746349250819,57.5
c,0.007229205281450307,57.5
c,0.001821797714155575,57.5
c,0.0002862101780229734,57.5
c,2.1942780315059585e-05,57.5
c,0.011498671873992804,57.5
c,0.0027016288786983166,57.5
c,0.000375790984793593,57.5
c,2.469483614359752e-05,57.5
c,0.0055220250905177164,57.5
c,0.0006910916916475912,57.5
c,3.973777226972536e-05,57.5
c,0.0016660274523096937,57.5
c,8.51525142291712e-05,57.5
t,0.009351629473659851,58.75
t,0.008310376612096845,58.75
t,0.007283686727618734,58.75
t,0.006273122862268481,58.75
t,0.0052806586482379465,58.75
t,0.004308870771999741,58.75
t,0.0033612767847964325,58.75
t,0.002442989828125188,58.75
t,0.0015621839717260338,58.75
t,0.0007342264667110415,58.75
t,0.00873945980323046,58.75
c,0.022507556258254124,58.75
c,0.0393048144999423,58.75
c,0.05522203610863706,58.75
c,0.06610484102266068,58.75
c,0.06915112239392333,58.75
c,0.06370957129215582,58.75
c,0.05116415722726128,58.75
c,0.034224408589032765,58.75
c,0.016085472036845266,58.75
c,0.022853687385447803,58.75
c,0.03508402641081226,58.75
c,0.041994621336858544,58.75
c,0.040817669115091694,58.75
c,0.03286253779977823,58.75
c,0.0219044280456233,58.75
c,0.011767978356759757,58.75
c,0.004713984749473576,58.75
c,0.0011077864161262157,58.75
c,0.028349579370872787,58.75
c,0.03322154504797113,58.75
c,0.028995875984028557,58.75
c,0.019710676160235908,58.75
c,0.010528374747558043,58.75
c,0.0043041761906641015,58.75
c,0.0012375376081816408,58.75
c,0.00019388089194840447,58.75
c,0.02920592381797104,58.75
c,0.025019819012255137,58.75
c,0.015360794869818463,58.75
c,0.0070119477748710815,58.75
c,0.002343515363871845,58.75
c,0.000528361449289888,58.75
c,6.208247029151903e-05,58.75
c,0.025559780153532743,58.75
c,0.015303029112228342,58.75
c,0.006304979831146626,58.75
c,0.0018112686213587088,58.75
c,0.000338023906991787,58.75
c,3.17742472572477e-05,58.75
c,0.019067398493757097,58.75
c,0.007536559488554764,58.75
c,0.0019408709977768168,58.75
c,0.0003114856748256331,58.75
c,2.439971119470169e-05,58.75
c,0.011882893150550515,58.75
c,0.002857028091703899,58.75
c,0.0004061565493869955,58.75
c,2.7270511173092815e-05,58.75
c,0.005790998042592969,58.75
c,0.000741240463231584,58.75
c,4.354787721492365e-05,58.75
c,0.0017761033266690852,58.75
c,9.275206261491822e-05,58.75
t,0.008618344851393685,60.0
t,0.0076924069747977206,60.0
t,0.006774963941106172,60.0
t,0.005866979083019878,60.0
t,0.004969676399734422,60.0
t,0.00408466553402833,60.0
t,0.0032141630431698626,60.0
t,0.0023614259092676927,60.0
t,0.001531735724930425,60.0
t,0.0007352331479667917,60.0
t,0.008183514529959877,60.0
c,0.021355328253263195,60.0
c,0.03779554441790854,60.0
c,0.053811577393627796,60.0
c,0.06526910858953933,60.0
c,0.06918090273220466,60.0
c,0.06459923083679178,60.0
c,0.052623249839298246,60.0
c,0.03577486648171414,60.0
c,0.017171935911222763,60.0
c,0.021768148649693266,60.0
c,0.03400350298818373,60.0
c,0.04139205658477521,60.0
c,0.04089794552155162,60.0
c,0.033468813155392976,60.0
c,0.022681187681571516,60.0
c,0.012397394997969574,60.0
c,0.005059338640022143,60.0
c,0.0012142412736052509,60.0
c,0.02751849325173121,60.0
c,0.0328896950672809,60.0
c,0.029247155364468556,60.0
c,0.020247279110224854,60.0
c,0.011014226105805554,60.0
c,0.004587721455417115,60.0
c,0.00134512631084234,60.0
c,0.0002152202097347143,60.0
c,0.028834765151090673,60.0
c,0.025232317417448726,60.0
c,0.015803079293590285,60.0
c,0.007355860086895519,60.0
c,0.0025070970045361803,60.0
c,0.0005767228427728741,60.0
c,6.920674113272685e-05,60.0
c,0.02562887985004604,60.0
c,0.01568854156730619,60.0
c,0.0065993335232354886,60.0
c,0.0019347933258036486,60.0
c,0.00036855252347400835,60.0
c,3.538104225354888e-05,60.0
c,0.019398023770684635,60.0
c,0.007842566000941329,60.0
c,0.002062951346734794,60.0
c,0.0003380546580550661,60.0
c,2.704437264440876e-05,60.0
c,0.012259850626265782,60.0
c,0.003014926486755557,60.0
c,0.0004378351902741464,60.0
c,3.002298447591506e-05,60.0
c,0.00606105794213968,60.0
c,0.0007930787415939659,60.0
c,4.75847244956612e-05,60.0
c,0.0018889418838807697,60.0
c,0.00010074356714029689,60.0
t,0.00794802037731453,61.25
t,0.007124140216251466,61.25
t,0.006303979604448138,61.25
t,0.00548798224448159,61.25
t,0.004676715303993009,61.25
t,0.003870929896886033,61.25
t,0.003071669067974417,61.25
t,0.002280481580768892,61.25
t,0.0014999140598345234,61.25
t,0.0007349578893191665,61.25
t,0.007664896590465209,61.25
c,0.020261733057240536,61.25
c,0.036333851323380295,61.25
c,0.05240831495586529,61.25
c,0.0643916069221985,61.25
c,0.06913615637801966,61.25
c,0.06541267534307332,61.25
c,0.05403430254686741,61.25
c,0.03732032324604536,61.25
c,0.0182869583905622,61.25
c,0.020733545277208592,61.25
c,0.03294276633883579,61.25
c,0.040766483889095984,61.25
c,0.04093182544345732,61.25
c,0.0340352989556705,61.25
c,0.023441792959775918,61.25
c,0.013031220798236263,61.25
c,0.00541564314423983,61.25
c,0.001326832570338725,61.25
c,0.026701585704415373,61.25
c,0.032534574577740324,61.25
c,0.02946424728997571,61.25
c,0.020764386863147636,61.25
c,0.011498937175994872,61.25
c,0.004877945205769408,61.25
c,0.0014578674426244057,61.25
c,0.0002381183489619373,61.25
c,0.028448724719760943,61.25
c,0.0254172335064082,61.25
c,0.016232124617952655,61.25
c,0.007700988245192917,61.25
c,0.0026755127312319826,61.25
c,0.000627696067562418,61.25
c,7.689276827628141e-05,61.25
c,0.02567316546578991,61.25
c,0.01606038108804719,61.25
c,0.006894248126459529,61.25
c,0.002061888290003545,61.25
c,0.0004007201362203651,61.25
c,3.9270573349538956e-05,61.25
c,0.019709666074204824,61.25
c,0.008146832830270546,61.25
c,0.0021879064076035203,61.25
c,0.0003659245380542159,61.25
c,2.98838372744005e-05,61.25
c,0.012629228219946102,61.25
c,0.0031751279623826994,61.25
c,0.00047082035208220047,61.25
c,3.2957424645777e-05,61.25
