scale,throughput,load,collision,lost
0.00125,99734.459,724755.2,76.301513,0
0.00125,105207.66,724755.2,77.114422,0
0.00125,75394.879,724755.2,83.175572,0
0.00125,85711.066,724755.2,77.665457,0
0.00125,73471.346,724755.2,83.866707,0
0.00125,105235.62,724755.2,74.689273,0
0.00125,96464.248,724755.2,79.421667,0
0.00125,85045.319,724755.2,78.849635,0
0.00125,100568.15,724755.2,79.296303,0
0.00125,92610.513,724755.2,77.367396,0
0.00125,61994.317,724755.2,84.81795,0
0.00125,85447.619,724755.2,83.099915,0
0.00125,94134.871,724755.2,82.1055,0
0.00125,90119.682,724755.2,82.476342,0
0.00125,86635.354,724755.2,80.169209,0
0.00125,105745.01,724755.2,77.999567,0
0.00125,106350.4,724755.2,76.180222,0
0.00125,65600.873,724755.2,82.399557,0
0.00125,94322.102,724755.2,77.357603,0
0.00125,87189.636,724755.2,79.216099,0
0.00125,87531.119,724755.2,77.303599,0
0.00125,75046.909,724755.2,83.499552,0
0.00125,77178.283,724755.2,83.03315,0
0.00125,104439.42,724755.2,74.280782,0
0.00125,86310.264,724755.2,79.655781,0
0.00125,87626.298,724755.2,80.129497,0
0.00125,69944.565,724755.2,81.403811,0
0.00125,101366.29,724755.2,78.006027,0
0.00125,87939.866,724755.2,78.604162,0
0.00125,59262.718,724755.2,82.442485,0
0.00125,84443.049,724755.2,82.507659,0
0.00125,112806.59,724755.2,76.069901,0
0.00125,84244.747,724755.2,83.923742,0
0.00125,101503.25,724755.2,78.715398,0
0.00125,81446.208,724755.2,82.000504,0
0.00125,80809.595,724755.2,80.05605,0
0.00125,99183.245,724755.2,79.395924,0
0.00125,98773.909,724755.2,79.184711,0
0.00125,88563.105,724755.2,78.913123,0
0.00125,97814.071,724755.2,77.094866,0
0.00125,81290.378,724755.2,78.717703,0
0.00125,89093.922,724755.2,84.755344,0
0.00125,84544.597,724755.2,79.886358,0
0.00125,86071.142,724755.2,77.63046,0
0.00125,83473.955,724755.2,79.204472,0
0.00125,88593.498,724755.2,80.884942,0
0.00125,99610.493,724755.2,75.092493,0
0.00125,73494.887,724755.2,84.088645,0
0.00125,69902.68,724755.2,83.223594,0
0.00125,85534.342,724755.2,79.191493,0
0.00125,80934.759,724755.2,80.836496,0
0.00125,118703.63,724755.2,74.812752,0
0.00125,93103.048,724755.2,79.040768,0
0.0013,86417.837,696880,85.94243,0
0.0013,93200.312,696880,81.065191,0
0.0013,75554.894,696880,81.599587,0
0.0013,106099.43,696880,75.846072,0
0.0013,102070.23,696880,77.733406,0
0.0013,95504.84,696880,77.231615,0
0.0013,97073.38,696880,74.509351,0
0.0013,87280.024,696880,80.809614,0
0.0013,108791.1,696880,73.564731,0
0.0013,64890.635,696880,82.382431,0
0.0013,85521.689,696880,76.952632,0
0.0013,97397.813,696880,80.413652,0
0.0013,101921.74,696880,75.771721,0
0.0013,73802.398,696880,77.941387,0
0.0013,85845.81,696880,75.483997,0
0.0013,96979.313,696880,78.058829,0
0.0013,95588.246,696880,78.278809,0
0.0013,74853.305,696880,79.357347,0
0.0013,77718.5,696880,81.304484,0
0.0013,89561.071,696880,78.8324,0
0.0013,85325.591,696880,79.287151,0
0.0013,79365.54,696880,79.115076,0
0.0013,83512.391,696880,78.370523,0
0.0013,89461.291,696880,79.123599,0
0.0013,101942.39,696880,74.24744,0
0.0013,95751.789,696880,83.867132,0
0.0013,99150.693,696880,78.797566,0
0.0013,85856.803,696880,78.664978,0
0.0013,97023.43,696880,75.934963,0
0.0013,87691.967,696880,81.092432,0
0.0013,117832.48,696880,71.990686,0
0.0013,100840.08,696880,73.454418,0
0.0013,113239.85,696880,77.001598,0
0.0013,88861.506,696880,77.747957,0
0.0013,107906.79,696880,76.390843,0
0.0013,102354.29,696880,73.39204,0
0.0013,80230.84,696880,83.329004,0
0.0013,97844.135,696880,76.45929,0
0.0013,88136.222,696880,80.823523,0
0.0013,100150.79,696880,76.768655,0
0.0013,82023.16,696880,82.988921,0
0.0013,79948.501,696880,81.416166,0
0.0013,103438.33,696880,78.37474,0
0.0013,96901.966,696880,78.231136,0
0.0013,104015.97,696880,75.889096,0
0.0013,96238.873,696880,78.143188,0
0.0013,86416.146,696880,83.576388,0
0.0013,109378.99,696880,75.723089,0
0.0013,97572.327,696880,75.110621,0
0.0013,89666.356,696880,81.225378,0
0.0013,104732.38,696880,74.974322,0
0.0013,74376.094,696880,83.554928,0
0.0013,116544.38,696880,75.88363,0
0.0013,91788.832,696880,80.710694,0
0.0013,86303.384,696880,79.754753,0
0.0013,105412.5,696880,78.354623,0
0.0013,92894.394,696880,75.89226,0
0.0013,69221.424,696880,82.615835,0
0.0013,98840.798,696880,82.35377,0
0.0013,91414.259,696880,83.129283,0
0.0013,96208.024,696880,80.866209,0
0.0013,94786.186,696880,79.744317,0
0.0013,98924.342,696880,78.706713,0
0.0013,110980.02,696880,75.930042,0
0.0013,84045.444,696880,81.650978,0
0.0013,104303.91,696880,78.929716,0
0.0013,82207.523,696880,80.752399,0
0.0013,100525.51,696880,76.032824,0
0.0013,70135.451,696880,82.229356,0
0.0013,76278.222,696880,80.614017,0
0.0013,115011.04,696880,75.461568,0
0.0013,86142.27,696880,78.158899,0
0.0013,96842.745,696880,78.420625,0
0.0013,95564.903,696880,79.169504,0
0.0013,97895.487,696880,79.155194,0
0.0013,84673.357,696880,76.896074,0
0.0013,89791.645,696880,78.018408,0
0.0013,95743.504,696880,79.549168,0
0.0013,114617.61,696880,75.510298,0
0.0013,77621.437,696880,82.442236,0
0.0013,103734.35,696880,77.080992,0
0.0013,91682.217,696880,79.846975,0
0.0013,81201.251,696880,79.604978,0
0.0013,107566.02,696880,78.79855,0
0.0013,108148.53,696880,75.788446,0
0.0013,120802.5,696880,76.959115,0
0.0013,109312.42,696880,76.769815,0
0.0013,71094.595,696880,78.704363,0
0.0013,91370.233,696880,81.734333,0
0.0013,98418.784,696880,77.301261,0
0.0013,64223.9,696880,79.541647,0
0.0013,90349.759,696880,79.561576,0
0.0013,88821.506,696880,82.42648,0
0.0013,101509.23,696880,77.695146,0
0.0013,72537.441,696880,80.603253,0
0.0013,71194.214,696880,81.903576,0
0.0013,81636.955,696880,80.007084,0
0.0013,94732.758,696880,77.992739,0
0.0013,117937.61,696880,74.906101,0
0.0013,95527.229,696880,78.723306,0
0.00135,83203.086,671069.63,83.461175,0
0.00135,95907.062,671069.63,77.886317,0
0.00135,80979.978,671069.63,80.510397,0
0.00135,92605.79,671069.63,76.02238,0
0.00135,103642.13,671069.63,75.933033,0
0.00135,111415.84,671069.63,74.546998,0
0.00135,100677.98,671069.63,75.173758,0
0.00135,86829.752,671069.63,78.826059,0
0.00135,106925.68,671069.63,75.585561,0
0.00135,66958.209,671069.63,81.242839,0
0.00135,98342.746,671069.63,76.434659,0
0.00135,107175.77,671069.63,79.344935,0
0.00135,94671.908,671069.63,74.558519,0
0.00135,85569.646,671069.63,77.266181,0
0.00135,90383.772,671069.63,75.919461,0
0.00135,100220.45,671069.63,75.477998,0
0.00135,97088.171,671069.63,75.687506,0
0.00135,76981.519,671069.63,78.559921,0
0.00135,84860.337,671069.63,78.847465,0
0.00135,86687.057,671069.63,77.083772,0
0.00135,90799.313,671069.63,77.467531,0
0.00135,88128.017,671069.63,78.93265,0
0.00135,87213.003,671069.63,78.886719,0
0.00135,79781.387,671069.63,77.882795,0
0.00135,122566.02,671069.63,71.936725,0
0.00135,108556.13,671069.63,81.358212,0
0.00135,87782.487,671069.63,77.128197,0
0.00135,87746.746,671069.63,78.828151,0
0.00135,102763.51,671069.63,74.437777,0
0.00135,95126.072,671069.63,79.755282,0
0.00135,123585.31,671069.63,69.961087,0
0.00135,94899.843,671069.63,77.33533,0
0.00135,109432.91,671069.63,74.561896,0
0.00135,103814.38,671069.63,77.028312,0
0.00135,122192.91,671069.63,73.937839,0
0.00135,121461.97,671069.63,69.765866,0
0.00135,84351.299,671069.63,80.811861,0
0.00135,98109.273,671069.63,77.276659,0
0.00135,104653.26,671069.63,78.844772,0
0.00135,104559.84,671069.63,75.420967,0
0.00135,98257.344,671069.63,83.132107,0
0.00135,100620.17,671069.63,79.497186,0
0.00135,94764.772,671069.63,77.425592,0
0.00135,75463.586,671069.63,79.913909,0
0.00135,117863.68,671069.63,73.186599,0
0.00135,105102.63,671069.63,77.622788,0
0.00135,81555.935,671069.63,84.035103,0
0.00135,114138.51,671069.63,72.483495,0
0.00135,107031.74,671069.63,75.324291,0
0.00135,87497.454,671069.63,78.209032,0
0.00135,105258.69,671069.63,73.362815,0
0.00135,80022.96,671069.63,82.896614,0
0.00135,112629.81,671069.63,76.020162,0
0.00135,103331.19,671069.63,78.121216,0
0.00135,100426,671069.63,75.51293,0
0.00135,110150.16,671069.63,75.721555,0
0.00135,104829.59,671069.63,74.461468,0
0.00135,66411.597,671069.63,82.531535,0
0.00135,95991.508,671069.63,79.098199,0
0.00135,102054.4,671069.63,80.410609,0
0.00135,99826.905,671069.63,79.28978,0
0.00135,96248.787,671069.63,77.807598,0
0.00135,108030.05,671069.63,76.366468,0
0.00135,115351.66,671069.63,71.971967,0
0.00135,93294.541,671069.63,78.611157,0
0.00135,85667.14,671069.63,79.888417,0
0.00135,84416.313,671069.63,80.528365,0
0.00135,102755.17,671069.63,75.541257,0
0.00135,70041.098,671069.63,84.341152,0
0.00135,68941.454,671069.63,81.710876,0
0.00135,107224.65,671069.63,75.450377,0
0.00135,92511.394,671069.63,76.524685,0
0.00135,90938.555,671069.63,75.979748,0
0.00135,89745.037,671069.63,80.008404,0
0.00135,93328.512,671069.63,75.057453,0
0.00135,88484.113,671069.63,76.150269,0
0.00135,81723.65,671069.63,80.499629,0
0.00135,95467.292,671069.63,79.517556,0
0.00135,116534.25,671069.63,73.707629,0
0.00135,98957.725,671069.63,78.159647,0
0.00135,103621.58,671069.63,75.227317,0
0.00135,92700.435,671069.63,79.354455,0
0.00135,85209.074,671069.63,75.970876,0
0.00135,103982.14,671069.63,77.023095,0
0.00135,106054.24,671069.63,76.121974,0
0.00135,116160.65,671069.63,75.165864,0
0.00135,110053.97,671069.63,75.883565,0
0.00135,106968.81,671069.63,76.776665,0
0.00135,103013.94,671069.63,78.607646,0
0.00135,108498.81,671069.63,76.233211,0
0.00135,79559.914,671069.63,76.401308,0
0.00135,94166.481,671069.63,77.873069,0
0.00135,109541.66,671069.63,77.769132,0
0.00135,105471.82,671069.63,77.738579,0
0.00135,96429.036,671069.63,76.349909,0
0.00135,75602.425,671069.63,80.376752,0
0.00135,98807.126,671069.63,78.134618,0
0.00135,97675.297,671069.63,76.347513,0
0.00135,104723.55,671069.63,74.69544,0
0.00135,98552.991,671069.63,76.820438,0
0.0014,77201.152,647102.86,85.09926,0
0.0014,96533.801,647102.86,77.889707,0
0.0014,87344.106,647102.86,77.660828,0
0.0014,100501.09,647102.86,74.100111,0
0.0014,104762.96,647102.86,74.16875,0
0.0014,112541.24,647102.86,72.424626,0
0.0014,108877.39,647102.86,74.707991,0
0.0014,87689.617,647102.86,79.577302,0
0.0014,118778.45,647102.86,72.09367,0
0.0014,88570.655,647102.86,78.025589,0
0.0014,97052.26,647102.86,74.728825,0
0.0014,111248.71,647102.86,78.455096,0
0.0014,110047.4,647102.86,75.669232,0
0.0014,89929.864,647102.86,76.010995,0
0.0014,101677.02,647102.86,74.593653,0
0.0014,97121.639,647102.86,77.832494,0
0.0014,108920.4,647102.86,70.381336,0
0.0014,84724.524,647102.86,78.681808,0
0.0014,85018.269,647102.86,78.319959,0
0.0014,93761.865,647102.86,77.364744,0
0.0014,96885.341,647102.86,75.958107,0
0.0014,95063.093,647102.86,76.757608,0
0.0014,99473.05,647102.86,77.416864,0
0.0014,104418.92,647102.86,76.644828,0
0.0014,128173.65,647102.86,70.9643,0
0.0014,113800.25,647102.86,79.68689,0
0.0014,86716.141,647102.86,76.087391,0
0.0014,98994.381,647102.86,77.369668,0
0.0014,109376.88,647102.86,73.316675,0
0.0014,109556.25,647102.86,76.794928,0
0.0014,123842.23,647102.86,69.583537,0
0.0014,103031.52,647102.86,75.727515,0
0.0014,111363.45,647102.86,72.973401,0
0.0014,100940.22,647102.86,77.354321,0
0.0014,116976.08,647102.86,73.612415,0
0.0014,120699.45,647102.86,70.693368,0
0.0014,84472.715,647102.86,80.651897,0
0.0014,109174.93,647102.86,73.543171,0
0.0014,120676.63,647102.86,77.383175,0
0.0014,109413.8,647102.86,73.270581,0
0.0014,109715.45,647102.86,79.723373,0
0.0014,96680.252,647102.86,78.914993,0
0.0014,95501.264,647102.86,75.612068,0
0.0014,100858.33,647102.86,75.459169,0
0.0014,117648.15,647102.86,71.590689,0
0.0014,123572.74,647102.86,77.583255,0
0.0014,88823.438,647102.86,81.221887,0
0.0014,103522.03,647102.86,73.512675,0
0.0014,119281.33,647102.86,73.369424,0
0.0014,96735.497,647102.86,79.304281,0
0.0014,101993.89,647102.86,76.521883,0
0.0014,94242.121,647102.86,80.416082,0
0.0014,107184.26,647102.86,75.426135,0
0.0014,109346.08,647102.86,75.425096,0
0.0014,102670.29,647102.86,75.405767,0
0.0014,120074.45,647102.86,75.57132,0
0.0014,112182.45,647102.86,72.053301,0
0.0014,83499.302,647102.86,82.540366,0
0.0014,117452.04,647102.86,73.45565,0
0.0014,95239.893,647102.86,79.96859,0
0.0014,91708.316,647102.86,79.528982,0
0.0014,110294.93,647102.86,76.103105,0
0.0014,100613.75,647102.86,75.772911,0
0.0014,110514.38,647102.86,73.685031,0
0.0014,88739.226,647102.86,79.332242,0
0.0014,93565.61,647102.86,76.204824,0
0.0014,91432.483,647102.86,79.261506,0
0.0014,108782.84,647102.86,75.674822,0
0.0014,71918.758,647102.86,83.727531,0
0.0014,87620.211,647102.86,79.688927,0
0.0014,97153.045,647102.86,76.066248,0
0.0014,106678.64,647102.86,75.13708,0
0.0014,100167.59,647102.86,75.255279,0
0.0014,91563.422,647102.86,81.009649,0
0.0014,110330.28,647102.86,75.747032,0
0.0014,89175.283,647102.86,74.723518,0
0.0014,88717.091,647102.86,79.299188,0
0.0014,96900.383,647102.86,78.724663,0
0.0014,114813.87,647102.86,74.003152,0
0.0014,112336.21,647102.86,77.38968,0
0.0014,108484.71,647102.86,74.734885,0
0.0014,98886.223,647102.86,75.617395,0
0.0014,99453.412,647102.86,75.883258,0
0.0014,100531.98,647102.86,75.208798,0
0.0014,108790.02,647102.86,75.444442,0
0.0014,107991.51,647102.86,73.807402,0
0.0014,100754.69,647102.86,75.422597,0
0.0014,94992.724,647102.86,78.44522,0
0.0014,102656.92,647102.86,77.6261,0
0.0014,98966.088,647102.86,77.279371,0
0.0014,86139.883,647102.86,78.141805,0
0.0014,99134.069,647102.86,76.171117,0
0.0014,102170.52,647102.86,77.737313,0
0.0014,110233,647102.86,73.354737,0
0.0014,100815.09,647102.86,74.803803,0
0.0014,76042.937,647102.86,79.982347,0
0.0014,103363.21,647102.86,78.326322,0
0.0014,111630.26,647102.86,77.870971,0
0.0014,122215.27,647102.86,72.20925,0
0.0014,104138.24,647102.86,75.091672,0
0.00145,93765.185,624788.97,79.292041,0
0.00145,98557.951,624788.97,74.124897,0
0.00145,93446.864,624788.97,77.871016,0
0.00145,103926.73,624788.97,73.607452,0
0.00145,106542.61,624788.97,74.465801,0
0.00145,108272.73,624788.97,72.468802,0
0.00145,111176.99,624788.97,72.221772,0
0.00145,93508.387,624788.97,76.855095,0
0.00145,122078.34,624788.97,72.303281,0
0.00145,92570.045,624788.97,75.646655,0
0.00145,102407.92,624788.97,74.975091,0
0.00145,103638.02,624788.97,75.602734,0
0.00145,113423.37,624788.97,71.770108,0
0.00145,90798.959,624788.97,73.841866,0
0.00145,108892.13,624788.97,71.296627,0
0.00145,96512.935,624788.97,74.557903,0
0.00145,107354.45,624788.97,71.259243,0
0.00145,103002.29,624788.97,74.191609,0
0.00145,99113.77,624788.97,74.091252,0
0.00145,106213.76,624788.97,75.617731,0
0.00145,103808.24,624788.97,76.072736,0
0.00145,97787.277,624788.97,72.52084,0
0.00145,90030.705,624788.97,75.736672,0
0.00145,105919.71,624788.97,76.848539,0
0.00145,113195.76,624788.97,69.365071,0
0.00145,105477.03,624788.97,79.705274,0
0.00145,105430.09,624788.97,75.890665,0
0.00145,103107.87,624788.97,75.802267,0
0.00145,120321.65,624788.97,71.828959,0
0.00145,100104.5,624788.97,74.137983,0
0.00145,131428.25,624788.97,68.742688,0
0.00145,105385.71,624788.97,73.464452,0
0.00145,116061.11,624788.97,71.390616,0
0.00145,118588.39,624788.97,74.556022,0
0.00145,119496.52,624788.97,72.433049,0
0.00145,126554.8,624788.97,68.637,0
0.00145,83248.832,624788.97,81.851346,0
0.00145,111857.57,624788.97,75.359973,0
0.00145,120867.62,624788.97,76.173323,0
0.00145,106680.62,624788.97,72.717255,0
0.00145,122398.3,624788.97,74.520642,0
0.00145,113117.51,624788.97,77.043144,0
0.00145,93586.025,624788.97,73.882478,0
0.00145,106119.8,624788.97,74.917452,0
0.00145,124090.76,624788.97,68.863213,0
0.00145,109443.61,624788.97,75.485118,0
0.00145,101104.41,624788.97,77.512447,0
0.00145,114149.55,624788.97,73.002028,0
0.00145,104702.6,624788.97,75.213005,0
0.00145,89796.231,624788.97,75.076215,0
0.00145,100554.38,624788.97,74.912512,0
0.00145,70584.076,624788.97,81.333003,0
0.00145,122725.47,624788.97,73.446017,0
0.00145,105329.08,624788.97,74.836226,0
0.00145,117241.83,624788.97,73.953734,0
0.00145,116385.4,624788.97,75.222091,0
0.00145,118838.58,624788.97,70.581346,0
0.00145,87564.181,624788.97,80.961396,0
0.00145,117801.36,624788.97,73.628984,0
0.00145,88639.759,624788.97,77.187247,0
0.00145,106498.39,624788.97,79.195074,0
0.00145,111139.9,624788.97,76.61264,0
0.00145,110028.18,624788.97,74.524834,0
0.00145,108149.25,624788.97,74.573249,0
0.00145,90735.112,624788.97,77.390139,0
0.00145,81389.417,624788.97,78.195612,0
0.00145,81883.396,624788.97,78.562886,0
0.00145,110228.88,624788.97,73.166886,0
0.00145,76409.38,624788.97,78.690969,0
0.00145,96568.257,624788.97,79.044993,0
0.00145,96055.304,624788.97,74.546244,0
0.00145,109769,624788.97,73.965781,0
0.00145,94690.037,624788.97,74.691223,0
0.00145,97023.013,624788.97,77.55244,0
0.00145,106625.1,624788.97,74.471856,0
0.00145,92799.737,624788.97,74.089317,0
0.00145,92614.145,624788.97,78.226105,0
0.00145,94934.774,624788.97,78.981577,0
0.00145,107617.83,624788.97,75.938427,0
0.00145,106379.49,624788.97,75.792295,0
0.00145,103405.57,624788.97,74.484481,0
0.00145,102605.18,624788.97,75.279724,0
0.00145,97919.216,624788.97,75.810688,0
0.00145,104731.66,624788.97,73.630738,0
0.00145,120197.75,624788.97,75.447044,0
0.00145,107261.94,624788.97,74.296933,0
0.00145,112235.38,624788.97,75.557059,0
0.00145,111225.29,624788.97,75.286717,0
0.00145,98383.027,624788.97,76.468646,0
0.00145,109509.02,624788.97,74.855027,0
0.00145,92839.546,624788.97,77.332211,0
0.00145,103694.38,624788.97,72.256771,0
0.00145,122973.82,624788.97,74.943537,0
0.00145,116111.2,624788.97,74.325213,0
0.00145,98891.771,624788.97,75.771707,0
0.00145,83600.037,624788.97,77.750811,0
0.00145,105769.15,624788.97,75.65734,0
0.00145,106351.61,624788.97,73.957872,0
0.00145,125888.62,624788.97,73.508093,0
0.00145,113842.97,624788.97,74.934994,0
0.0015,89625.206,603962.67,79.132803,0
0.0015,114210.93,603962.67,72.925473,0
0.0015,100164.87,603962.67,76.620844,0
0.0015,102813.94,603962.67,71.658233,0
0.0015,135160.21,603962.67,70.501974,0
0.0015,108550.66,603962.67,71.087909,0
0.0015,111308.91,603962.67,72.023816,0
0.0015,107303.28,603962.67,77.03753,0
0.0015,129884.35,603962.67,69.632381,0
0.0015,107901.91,603962.67,76.341999,0
0.0015,112679.23,603962.67,73.345867,0
0.0015,110666.61,603962.67,74.859192,0
0.0015,121887.95,603962.67,70.5223,0
0.0015,95634.065,603962.67,73.12082,0
0.0015,115102.92,603962.67,70.624716,0
0.0015,89010.248,603962.67,74.859752,0
0.0015,106101.24,603962.67,70.827919,0
0.0015,108963.33,603962.67,75.514684,0
0.0015,103341.88,603962.67,75.920051,0
0.0015,112994.88,603962.67,72.96085,0
0.0015,117183.42,603962.67,74.296668,0
0.0015,105611.62,603962.67,72.195095,0
0.0015,100982.07,603962.67,75.105243,0
0.0015,110396.91,603962.67,76.430648,0
0.0015,125080.02,603962.67,67.719944,0
0.0015,110895.94,603962.67,77.300883,0
0.0015,120111.83,603962.67,70.86272,0
0.0015,111415.15,603962.67,73.91931,0
0.0015,122320.07,603962.67,70.171005,0
0.0015,98826.871,603962.67,74.655449,0
0.0015,141518.54,603962.67,66.966816,0
0.0015,103036.15,603962.67,71.232856,0
0.0015,122598.32,603962.67,69.509296,0
0.0015,117693.43,603962.67,73.535966,0
0.0015,119659.35,603962.67,69.319144,0
0.0015,122297.13,603962.67,70.172595,0
0.0015,97731.747,603962.67,76.847272,0
0.0015,111094.39,603962.67,72.681187,0
0.0015,127173.58,603962.67,71.761273,0
0.0015,117742.94,603962.67,70.986619,0
0.0015,132368.18,603962.67,72.686772,0
0.0015,119600.81,603962.67,75.810581,0
0.0015,104741.74,603962.67,73.025109,0
0.0015,97730.983,603962.67,72.440257,0
0.0015,127098.74,603962.67,69.796651,0
0.0015,116895.41,603962.67,75.017399,0
0.0015,97808.951,603962.67,78.218285,0
0.0015,112030.51,603962.67,73.080194,0
0.0015,113041.47,603962.67,71.187592,0
0.0015,98543.156,603962.67,74.986054,0
0.0015,107530.53,603962.67,71.968107,0
0.0015,91638.609,603962.67,78.108365,0
0.0015,116633.85,603962.67,71.774119,0
0.0015,117691.8,603962.67,73.798191,0
0.0015,104543.26,603962.67,73.225234,0
0.0015,112574.6,603962.67,74.920843,0
0.0015,127803.72,603962.67,69.499682,0
0.0015,77935.711,603962.67,81.568358,0
0.0015,128691.99,603962.67,69.088594,0
0.0015,100299.79,603962.67,79.096429,0
0.0015,104298.26,603962.67,77.527816,0
0.0015,111799.79,603962.67,76.564821,0
0.0015,119538.2,603962.67,71.389295,0
0.0015,122635.87,603962.67,73.033486,0
0.0015,90530.856,603962.67,77.232154,0
